Entry,USVI_118_A,UVI_092_B,UVI_094_B,UVI_096_B,UVI_108_B,UVI_132_B,UVI_092_C,UVI_094_C,UVI_100_C,UVI_102_C,UVI_104_C,UVI_106_C,UVI_108_C,UVI_132_C,UVI_136_C,UVI_138_C,UVI_106_D,Past_d1_A,Past_d2_A,Past_d3_A,Past_d6_A,Past_d7_A,O_d3_B,O_d6_B,O_d7_B,O_d8_B,Pstr_d7_B,M_d1_C,M_d3_C,M_d6_C,O_d1_C,O_d3_C,O_d6_C,O_d7_C,O_d8_C,Past_d1_D
Q8WTS6,0,5,2,8,1,0,0,0,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q8WTT0,0,0,0,0,0,0,0,1,1,8,6,6,8,162,71,82,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,3,2,0,0
Q8WTU2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WTX9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WU39,0,13,16,27,0,0,0,0,2,4,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,2,7,0,4,4,4,0,0,8,0
Q8WU66,0,14,12,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WU67,15,178,70,219,7,0,0,3,2,16,2,4,4,15,2,5,1,49,77,38,7,9,0,0,0,0,23,0,7,3,3,13,21,2,27,0
Q8WUD4,36,286,161,317,5,0,1,5,0,0,0,4,0,5,0,5,0,88,106,27,11,35,0,0,0,0,39,2,7,7,1,1,5,2,2,0
Q8WUH2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,18,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WUJ0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WUJ3,18,0,0,0,0,0,0,0,3,7,4,6,15,305,128,122,0,67,37,29,12,4,0,0,0,0,0,0,1,1,81,138,83,37,103,0
Q8WUK0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WUX1,0,80,73,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Q8WV19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,73,39,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WV93,0,86,53,145,4,0,0,0,0,6,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Q8WVE0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WVJ2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,41,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WVL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WVM8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WVQ1,0,15,5,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q8WVY7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WW22,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WW32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.365,85.458,35,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WW35,30,39,15,68,0,0,0,0,64,271,125,200,208,2,1,0,0,138,163,83,93,29,0,0,0,0,14,3,5,5,4,10,5,11,4,0
Q8WW52,0,14,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WWF5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,126,77,64,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WWF6,123,752,623,1632,29,2,178,360,357,1368.554,774,1419,1514,1052.832,520,373,40,519,476,247,108,71,0,0,0,0,109,2129,2899,2085,1989,2529,3353,2109,2584,0
Q8WWF8,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WWI5,97,21,22,28,0,0,1,0,0,4,1,1,1,35,32,14,28,312,314,128,87,27,0,0,0,0,1,2,1,2,0,1,2,0,1,0
Q8WWT9,0,31,22,55,1,0,3,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,70,60,32,55,0
Q8WXB1,14,56,56,113,4,0,0,0,0,0,0,0,0,0,0,0,0,20,60,27,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Q8WXD9,0,0,0,0,0,0,0,0,0,2,3,0,1,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WXE0,113,49,28,70,2,0,0,0,0,0,0,9,0,0,0,0,2,159,221.146,134,32,74,0,0,0,0,2,0,2,0,0,0,0,0,0,0
Q8WXH4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WXK3,0,0,0,0,0,0,0,5,4,30,6,25,38,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,17,59,12,57,0
Q8WXQ8,0,78,55,143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
Q8WXW3,22,119,86,193,5,0,0,8,3,3,3,19,12,178,80,83,3,138,144,70,18,8,0,0,0,0,14,34,28,27,41,30,74,13,42,0
Q8WXX0,236,356.359,253,457,10,1,16,22,17,53,17,27.484,33.312,67,15.002,14,25,984,1220,458.647,283,103,0,0,0,0,18,1176,1301.768,864,14,39,118,52.994,222.616,0
Q8WXX5,1,32,12,34,6,0,0,0,0,0,0,0,0,0,0,0,0,23,52,12,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Q8WYA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WYK0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WYR4,7,128,102,234,6,0,0,3,0,2,2.963,2,3,49,22,7,0,26,55,11,0,4,0,0,0,0,51,0,1,2,2,12,12,0,26,0
Q8WZ04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WZ42,198,216,168,485.529,15,1,4,24,10,137,28,70,61,43,8,21,44,1060.554,992.52,432.002,301.141,109,0,0,0,0,83,85.416,67.132,81.547,65,220,118,102,265,0
Q8WZ60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,17,30,17,0,0,0,0,0,0
Q8WZA1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.465,100.231,39.01,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WZE0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8X034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8X097,213.794,0,0,10.98,4.841,6.974,0,0,0,0,0,0,0,2,0,0,0,1186.324,904.007,363.34,468.046,50.115,0,4,0,4,0,0,0,0,0,0,0,0,0,0
Q8X0J4,0,126,64,194.125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Q8X0Z0,0,78,56,95,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9.424,0,0,0,0,0,0,0,0,0
Q8X187,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,50,36,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8X1N9,0,28,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8X1T0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8X239,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Q8X5X6,18,17,23,51.97,0,0,0,0,0,0,0,1,0,16,1,10,1,28,32,17,16,15,0,0,0,0,0,18,19,43,0,0,0,0,0,0
Q8X691,0,109,41,114,3,0,0,0,0,4,1,0,0,11,8,6,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
Q8X8J3,0,189.884,155,283.811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
Q8XA10,24.037,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.771,96.005,34.149,57,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Q8XA81,0,0,0,0,0,0,0,4,5,0,2,12,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,32,16,15,26,56,10,22,23,0
Q8XAJ0,0,94,57,108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Q8XAR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XBJ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XBT6,64,4,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,154,163,51,71,37,0,0,0,0,26,0,0,0,0,0,0,0,0,0
Q8XHV5,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XJL8,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,15,0,4,0,9,1,0
Q8XL57,380.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839.093,1351.424,564.664,672.857,124.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XLQ0,0,35,19.976,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XMG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XNS6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XNV1,32,128,113,246.151,4,0,0,0,0,0,0,0,0,0,0,0,5,81,143.495,39,34,9,0,0,0,0,60,0,0,0,0,0,0,0,0,0
Q8XRV9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,46,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XRZ0,21.168,0,0,0,0,0,0,0,0,1,1,4,0,0,4,1,0,51.949,36,8,15.999,0,0,0,0,0,0,36,71,23,0,0,4,0,1,0
Q8XSF6,0,43,26,74,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
Q8XTY1,33.15,8,7,38,2,0,0,0,0,0,0,0,0,0,0,0,11,162.22,151.815,55.403,25.04,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XVH9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XXB6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8XXY9,0,32,46,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Q8XYP7,15,50,37,55,6,0,0,0,0,0,0,0,0,0,0,0,0,96,47,36,37,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
Q8XYX8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8Y571,3.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.755,26.549,0,46.278,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8YA32,18,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,7,52,63,36,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8YDS2,36,139,100,305,5,0,0,0,0,1,0,0,1,109,33,46,9,375,281,147,54,14,0,0,0,0,16,6,4,10,0,0,0,0,2,0
Q8YLJ6,0,0,3.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8YM56,48,13,11,64,2,0,1,0,5,0,0,21.904,1,5,0,2,5,257,211,74,116,19,0,0,0,0,18,0,4,0,0,1,0,0,0,0
Q8YMS8,0,0,0,0,0,0,52,102,55,184,120,188.999,234,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,1823,1383,1206,1566,0
Q8YMZ8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8YNI3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8YP49,0,60,47,133,0,0,4,1,0,0,1,6,7,29,8,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,37,65,85,76,58,0
Q8YPJ8,0,120,85,211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
Q8YQ64,0,176,90,239,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
Q8YQC1,0,67,30,72,0,0,1,0,3,5,13,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,8,20,17,2,17,0
Q8YQD8,52,0,0,0,0,0,0,0,3,1,0,3,0,24,7,11,4,220,192,80,112,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q8YQZ8,0,0,0,0,0,0,0,0,0,0,1,13,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,80,36.983,0,0,0,0,0,0
Q8YRI1,156,612,481.747,1029,19,1,33,64,74,144.983,108.826,185.832,198.366,313.916,130.123,96,57,497,521,219,106,65,0,0,0,0,139,365.492,256.05,294.703,333.906,551.96,386.108,266.893,521.745,0
Q8YRU9,492,536,507,1320,24,0,156,288,127,584,155,521,559,1826.011,1126.998,667,116,4330,3716,1427,1414.001,295,0,0,0,0,40,2427,3985,2086.528,1863,5291,7366,4510,6374,0
Q8YSU5,327.85,0,0,0,0,0,0,0,1,5,1,7,4,7,0,1,5,1097.96,1269,468.597,208.769,176,0,0,0,0,0,6,15,6,2,5,4,4,11,0
Q8YTC2,140,178,164,515,8,0,73,135,165,623,269,601.547,594,525,379,170,15,525,516.643,210,105,80,0,0,0,0,19,768,682,450,872,1381,1561,1402,1545,0
Q8YV57,8.757,112,71,129,2,0,3,7,65,178,122,153,168,29,14,16,5,36.176,46.64,21.176,18,5,0,0,0,0,38,71,79,24,8,19,34,2,50,0
Q8YVS7,0,27,34,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8YW74,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8YWD8,284.509,160,137,239,4,0,2,0,0,0,0,1,0,4,0,1,0,1415.952,1237.187,622.839,1132.117,131.998,0,0,0,0,41,0,1,0,0,3,2,0,0,0
Q8YXZ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8YYB4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0
Q8YZA0,0,37,25,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0
Q8Z044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8Z2Y0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8Z3L5,0,67,44,110,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,0,2,1,0,1,0
Q8Z3V2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8Z4M8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8Z9J5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZBV7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Q8ZCA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZEG0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZES9,18,0,0,6.766,0,0,0,0,0,0,0,10,0,0,0,0,0,86,58,21,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZFU1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,152,44,56,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZH36,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,6,5,11,5,4,0,0,1,0
Q8ZI40,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,94,165,38,24,18,0,0,0,0,0,2,3,5,7,1,5,8,4,0
Q8ZIV4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZKR2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZLX2,0,0,5.73,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZMX2,0,0,0,0,0,0,0,0,15.621,0,5,15,3.392,18.315,23,2.702,0,0,0,0,0,0,0,0,0,0,0,73.236,44.057,119.591,0,0,0,0,2,0
Q8ZPI0,0,0,0,0,0,0,0,0,7,3,5,12,13,28,20,11,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,0,0,0,2,0
Q8ZPP6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,270,75,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZRM7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ZRP8,0,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Q8ZRS8,377,0,0,0,0,0,141,250,0,4,0,0,5,9,2,7,0,2450,2257,952,1777,112,0,0,0,0,0,0,1,2,1080,3175,3531,2150,3440,0
Q8ZSB0,0,0,0,0,0,0,0,0,2,1,4,3,3,29,25,15,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,8,0,2,0,0
Q8ZU41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Q8ZWC4,61,88,57,149.992,1,0,2,5,0,32.158,13,10.056,38.438,235.36,120,79,4,256,337,140,36,47,0,0,0,0,34,20.839,10.717,20,20.983,16.896,29.51,56,58.391,0
Q90327,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,49,18,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90515,0,0,0,0,0,0,0,0,6,19,5,13,12,14,17,17,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0
Q90623,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90627,0,17,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90703,0,0,0,0,0,0,0,0,0,14,7,8,13,16,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,4,13,11,16,0
Q90744,0,85,49,89,1,0,0,0,0,0,0,0,0,16,7,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,1,0,0
Q90805,0,14,19,32,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90854,0,24,23,34,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Q90935,0,109,87,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Q90965,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90972,0,40,15,73,2,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
Q90980,69,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,400.034,292.029,120,108.006,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90W04,0,13,13,43,0,0,80,127,5,52,7,27,60,945.002,462,318,4,0,0,0,0,0,0,0,0,0,0,1663,2325,1498,870,1458,1380,1311,1017,0
Q90W58,0,9,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Q90WJ8,24,62,73,137,5,0,0,0,0,0,0,0,0,0,0,0,0,78,59,13.007,14,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0
Q90WU3,43,85,52,149,2,0,0,3,5,17,9,10,20,40,11,11,6,218,193,70,44,10,0,0,0,0,6,37,39,44,7,3,2,1,4,0
Q90WZ0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90X38,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90XC2,7,9,15,45,0,0,0,0,0,0,0,0,0,0,0,0,1,50,53,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90YB1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q90YC0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90YJ2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,316,150,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90YL4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90YR8,0,532,294,805,16,0,187,236,267,732,595,695,803,670,343,269,0,0,0,0,0,0,0,0,0,0,232,254,356,255,3006,3867,3006,4343,2016,0
Q90YS0,0,263,144,335,17,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0
Q90YS3,1336,532.534,358.12,1047.187,19.724,0,132.948,172.703,322.964,779.3,670.561,618.505,854.672,1062.284,537.153,454.401,18,3591,3297,1879,2949,447,0,0,0,0,140,2658.709,3012.737,2304.587,2013.272,3406.646,2492.592,3860.936,1648.419,0
Q90YV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90YV5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90YV8,0,7.948,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90Z08,0,244,191,267,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
Q90Z10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90ZA1,0,21,10,54,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Q90ZC7,45,17,5,29,0,0,0,0,0,0,0,14,0,0,0,0,0,242,301,127,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q90ZY4,0,0,0,0,0,0,0,0,0,4,1,2,5,37,20,6,0,0,0,0,0,0,0,0,0,0,0,76,161,103,15,24,9,1,14,0
Q91145,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,289.664,433,206,62.162,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
