"","USVI_118_A","UVI_092_B","UVI_094_B","UVI_096_B","UVI_108_B","UVI_132_B","UVI_092_C","UVI_094_C","UVI_100_C","UVI_102_C","UVI_104_C","UVI_106_C","UVI_108_C","UVI_132_C","UVI_136_C","UVI_138_C","UVI_106_D","Past_d1_A","Past_d2_A","Past_d3_A","Past_d6_A","Past_d7_A","O_d3_B","O_d6_B","O_d7_B","O_d8_B","Pstr_d7_B","M_d1_C","M_d3_C","M_d6_C","O_d1_C","O_d3_C","O_d6_C","O_d7_C","O_d8_C","Past_d1_D"
"Q8ZWC4",37,55,36,93,1,0,2,3,0,20,8,6,24,156,80,52,3,386,497,207,59,70,0,0,0,0,48,32,17,32,33,28,47,87,89,0
"Q90327",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90515",0,0,0,0,0,0,0,0,2,4,1,2,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,9,0,17,0,1,0,0,0,0
"Q90623",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90627",0,17,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90703",0,0,0,0,0,0,0,0,0,8,4,5,8,9,2,2,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,7,24,20,29,0
"Q90744",0,38,17,24,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,13,0,1,0,0
"Q90805",0,14,19,32,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90854",0,4,4,6,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"Q90935",0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
"Q90965",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90972",0,4,1,7,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,26,0,0,0,0
"Q90980",127,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,5,267,199,83,79,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90W04",0,1,1,2,0,0,96,146,1,7,1,2,8,1347,647,386,1,0,0,0,0,0,0,0,0,0,0,1456,1995,1333,978,1642,1550,1489,1193,0
"Q90W58",0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"Q90WJ8",18,45,52,98,4,0,0,0,0,0,0,0,0,0,0,0,0,104,79,17,19,10,0,0,0,0,35,0,0,0,0,0,0,0,0,0
"Q90WU3",22,85,44,150,1,0,0,1,3,8,5,3,10,26,4,5,5,286,250,94,71,17,0,0,0,0,9,50,55,57,16,11,8,1,12,0
"Q90WZ0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90X38",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90XC2",4,6,11,33,0,0,0,0,0,0,0,0,0,0,0,0,1,74,75,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90YB1",0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Q90YC0",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90YJ2",160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90YL4",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90YR8",0,72,22,84,1,0,140,131,174,354,476,330,398,163,86,59,0,0,0,0,0,0,0,0,0,0,348,625,850,617,3709,5128,4200,5467,3022,0
"Q90YS0",0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0
"Q90YS3",1143,226,129,497,4,0,130,140,401,763,902,526,847,954,485,405,3,4647,4154,2186,3274,580,0,0,0,0,179,2432,2833,2154,2083,3521,2739,3804,1937,0
"Q90YV0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90YV5",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90YV8",0,7.948,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90Z08",0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0
"Q90Z10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90ZA1",0,6,4,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"Q90ZC7",65,19,4,32,0,0,0,0,0,0,0,18,0,0,0,0,0,200,232,99,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q90ZY4",0,0,0,0,0,0,0,0,0,5,1,2,6,64,35,9,0,0,0,0,0,0,0,0,0,0,0,50,100,66,14,22,10,1,14,0
"Q91145",148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,82,176,89,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91293",0,6,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91309",40,21,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,92,137,63,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91437",382,8,9,76,0,0,0,0,0,0,0,20,0,0,3,0,0,793,474,196,216,32,0,0,0,0,4,0,0,0,0,3,0,0,0,0
"Q91579",0,76,35.953,65.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91604",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91610",0,1,1,4,0,0,1,15,34,172,54,72,161,46,99,51,0,0,0,0,0,0,0,0,0,0,0,342,505,309,270,647,705,520,630,0
"Q91611",25,121,93,208,4,0,0,0,0,0,1,0,1,0,0,0,6,44,43,16,16,8,0,0,0,0,73,21,54,42,0,3,0,0,0,0
"Q91756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91784",17,97,79,127,0,0,0,0,0,0,0,9,0,0,0,0,0,115,159,47,56,14,0,0,0,0,42,0,0,0,0,0,0,0,0,0
"Q91819",2,0,0,0,0,0,1,2,1,3,3,2,6,12,5,2,4,2,16,0,0,0,0,0,0,0,0,1,8,12,8,10,14,23,14,0
"Q91820",131,17,21,61,3,0,0,0,0,0,0,2,0,34,22,14,35,805,689,250,231,112,0,0,0,0,13,1,0,4,6,0,1,0,6,0
"Q91821",0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91854",0,0,0,0,0,0,0,1,1,2,2,5,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22,0
"Q91883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91896",0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91917",7,4,2,22,2,0,0,0,0,1,0,1,1,49,23,32,2,392,377,116,126,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91955",3,0,0,0,0,0,0,1,0,3,0,0,0,16,13,6,0,5,8,12,0,1,0,0,0,0,0,0,0,0,33,1,14,1,33,0
"Q91F63",159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91FD5",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91FH7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91FU7",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0
"Q91UZ4",59,0,0,0,0,0,0,0,0,8,3,5,1,16,10,4,3,160,109,63,27,18,0,0,0,0,0,4,11,27,1,2,3,0,4,0
"Q91V24",0,1,1,2,0,0,0,0,4,12,4,5,13,31,2,7,1,0,0,0,0,0,0,0,0,0,0,55,61,64,0,0,43,0,15,0
"Q91V37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91V51",17,0,0,0,0,0,0,0,0,13,7,9,3,0,1,0,0,82,86,35,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91V83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91V92",1,109,74,320,1,1,93,282,465,1526,542,1529,1807,1728,1196,636,4,1499,1229,442,502,104,0,0,0,0,123,4414,6994,3775,2210,4701,6344,4352,5472,0
"Q91VA1",0,1,1,24,0,0,0,1,0,4,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,6,0,1,0,0,0,0
"Q91VA3",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91VB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91VC0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91VE0",0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
"Q91VH6",0,10,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91VI7",97,0,0,0,0,0,0,1,14,28,18,40,29,32,11,8,1,555,461,176,316,36,0,0,0,0,0,11,9,6,5,7,5,4,5,0
"Q91VN6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91VU7",0,3,11,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91VY9",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91W40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91W86",5,0,0,0,0,0,0,0,3,15,2,14,5,5,3,5,0,122,74,35,26,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"Q91W90",196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91WA9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91WC0",50,0,0,0,0,0,0,0,6,22,7,23,18,1,0,1,2,257,312,126,51,23,0,0,0,0,0,4,1,0,0,0,0,8,1,0
"Q91WC9",0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"Q91WD8",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91WF7",41,8,20,24,1,0,1,0,3,29,11,28,26,6,7,2,24,410,417,190,205,45,0,0,0,0,15,0,1,0,14,11,1,14,33,0
"Q91WJ8",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0
"Q91WK5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91WL8",0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"Q91WM3",12,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,26,57,14,1,2,0,0,0,0,0,1,1,5,0,0,0,0,0,0
"Q91WN1",0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
"Q91WQ5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91WS0",0,13,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"Q91WU0",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91WU2",0,43,25,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91WU4",0,14,14,36,3,0,0,0,1,23,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15,28,66,1,0,1,0,0,0,0
"Q91WU6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91WW7",0,18,12,40,0,0,0,0,1,0,0,10,2,3,2,3,0,0,0,0,0,0,0,0,0,0,12,9,14,15,16,16,19,8,12,0
"Q91X52",45,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,79,49,32,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91X88",0,0,0,0,0,0,0,0,0,3,0,2,4,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,5,11,14,0
"Q91XA8",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"Q91XF4",3,140,103,218,3,0,0,0,0,0,0,0,0,0,0,0,0,20,28,7,17,1,0,0,0,0,87,0,0,0,0,0,0,0,0,0
"Q91XL3",0,0,0,0,0,0,1,0,0,0,1,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Q91XL9",0,1,1,1,0,0,0,0,1,8,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,91,0
"Q91XP5",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91XQ0",10,21,86,294,0,0,39,16,16,16,47,23,25,50,39,55,0,70,124,43,11,12,0,0,0,0,34,216,226,221,212,309,362,255,198,0
"Q91XQ2",0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"Q91XS8",0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,12,0,0,0
"Q91YA2",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91YD4",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91YE2",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91YE3",0,0,0,0,0,0,6,5,20,40,27,60,44,81,55,43,0,0,0,0,0,0,0,0,0,0,0,168,171,176,246,408,267,242,220,0
"Q91YE5",0,0,0,0,0,0,1,1,0,2,2,3,1,15,10,8,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,19,43,8,33,0
"Q91YE6",0,2,1,1,1,0,0,0,1,6,11,8,6,1,1,1,3,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,1,0,16,0
"Q91YH5",201,48,43,107,3,0,0,0,0,0,0,0,0,0,0,0,0,343,309,158,160,33,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"Q91YK0",8,2,1,5,2,0,0,0,0,1,0,0,1,30,13,14,6,115,104,77,42,10,0,0,0,0,0,18,16,14,0,5,0,0,0,0
"Q91YL2",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91YN5",56,25,18,71,1,0,0,0,0,0,0,1,0,0,0,0,0,101,126,55,31,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"Q91YP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91YR5",0,21,12,35,1,2,0,6,3,7,5,6,8,0,0,0,5,27,33,17,10,0,0,0,0,0,23,3,0,14,14,47,32,16,39,0
"Q91YR7",0,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0
"Q91YS8",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91YT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91YT8",0,15,26.001,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91Z38",12,38,30,67,1,0,0,0,0,0,0,8,0,1,1,0,0,95,87,27,7,24,0,0,0,0,14,0,0,0,5,0,0,0,0,0
"Q91Z40",0,0,0,0,0,0,1,6,1,24,5,13,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,47,43,57,15,18,27,27,36,0
"Q91Z46",0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91Z92",117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,103,56,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91ZG2",0,23,22,71,8,1,1,1,0,1,0,1,1,8,4,3,24,0,0,0,0,0,0,0,0,0,35,41,36,87,28,43,41,53,77,0
"Q91ZH7",4,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91ZQ0",0,3,1,25,1,0,0,0,1,7,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,11,0,0,0,0,0,0,0
"Q91ZR4",0,0,0,0,0,0,2,2,3,0,3,3,3,8,6,2,0,0,0,0,0,0,0,0,0,0,0,5,0,8,11,47,9,1,32,0
"Q91ZR5",555,517,449,1302,11,1,6,13,19,117,53,67,55,74,11,5,62,3180,3198,1170,1027,344,0,0,0,0,123,83,84,53,211,446,352,255,351,0
"Q91ZT7",0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"Q91ZT9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91ZU0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91ZV7",0,0,0,0,0,0,0,0,0,0,0,0,0,9.998,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91ZW1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q91ZY6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q92000",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q92005",12971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,53,24,128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q92008",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q92045",0,0,0,0,0,0,0,1,0,0,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,8,1,0,6,0,2,0
"Q92047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q92080",0,39,22,74,0,0,2,1,0,0,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,17,16,10,0,7,6,30,34,13,0
"Q920E3",0,13,12,41,1,1,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,26,28,1,11,1,0,5,0
"Q920M5",50,0,0,0,7,0,26,33,3,8,4,1,4,74,0,28,7,123,107,55,5,15,0,0,0,0,10,2,2,4,181,433,362,267,231,0
"Q920P6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q920P9",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q920Q8",38,0,0,0,0,0,0,0,0,0,1,4,0,10,6,0,0,42,20,24,8,5,0,0,0,0,0,18,23,21,1,0,0,0,0,0
"Q920R0",0,21.09,18,31.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q92105",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q92111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q92122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q92177",0,44,32,110,1,0,1,1,14,55,18,52,74,58,26,18,0,0,0,0,0,0,0,0,0,0,90,0,19,17,125,265,328,260,343,0
"Q92178",0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
"Q92193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q921G8",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q921H8",1242,0,0,0,0,0,88,186,0,0,0,0,97,1097,538,440,0,2690,1958,729,1636,84,0,0,0,0,0,127,315,174,172,537,831,452,617,0
"Q921I2",0,74,23,118,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,1,0,13,0
"Q921I9",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q921L5",0,0,0,0,0,0,0,0,0,3,1,2,1,15,1,11,0,0,0,0,0,0,0,0,0,0,0,10,31,17,0,0,0,10,1,0
"Q921L7",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"Q921L8",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q921Q3",42,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,42,68,32,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q921R4",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,52,32,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q921Y4",41,54,72,133,5,0,4,7,1,29,6,13,19,1,2,1,1,464,395,145,159,51,0,0,0,1,15,7,1,11,7,14,8,11,15,0
"Q92249",0,27,35,82,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,1,0,0,0
"Q92253",24,13,22,41,1,0,0,0,2,7,3,24,15,210,106,57,5,94,132,43,41,32,0,0,0,0,8,223,319,181,1,28,30,21,38,0
"Q922B2",0,50,58,79,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,1,12,8,0,1,1,0
"Q922E4",7,22,18,39,1,0,4,3,9,23,19,26,26,16,5,8,0,133,119,35,25,18,0,0,0,0,0,14,21,5,44,71,69,89,44,0
